presence,retailers,type,name,brand,min_price,max_price,sample_url
5,Éxito; Carulla; Jumbo; Olímpica; Vinos El Kiosco,blanco,Vino blanco CONDES DE ALBAREI albariño Albarino (750  ml),CONDES DE ALBAREI,96600,125990,https://www.exito.com/vbco-albarino-condes-de-albarei-750-ml-588052/p
5,Éxito; Carulla; Jumbo; Olímpica; Dislicores,blanco,Vino blanco TRAPICHE torrontes  (750  ml),TRAPICHE,55990,65990,https://www.exito.com/vino-blanco-broquel-torrontes-trapiche-750-ml-3015082/p
5,Éxito; Carulla; Jumbo; Olímpica; Vinos El Kiosco,espumoso,Champaña VEUVE CLICQUOT brut  (750  ml),VEUVE CLICQUOT,435700,609990,https://www.exito.com/champagne-brut-veuve-clicquot-x-750ml-70707/p
5,Éxito; Carulla; Olímpica; Dislicores; Vinos El Kiosco,espumoso,Vino espumoso CHANDON brut extra  (750  ml),CHANDON,89500,106800,https://www.exito.com/vino-espumoso-extra-brut-x-750ml-778693/p
5,Éxito; Carulla; Olímpica; Dislicores; Vinos El Kiosco,espumoso,Vino espumoso CHANDON demi sec  (750  ml),CHANDON,89500,106500,https://www.exito.com/vino-espumoso-demisec-386930/p
5,Éxito; Carulla; Jumbo; Olímpica; Vinos El Kiosco,tinto,VINO ALIWEN  Cabernet Sauvignon (750  ml),ALIWEN,78643,99000,https://www.exito.com/vino-tinto-reserva-cabernet-syra-x-750ml-742315/p
5,Éxito; Carulla; Jumbo; Olímpica; Vinos El Kiosco,tinto,Vino tinto ALAMOS malbec Malbec (750  ml),ALAMOS,91000,105990,https://www.exito.com/vtinto-malbec-518028/p
5,Éxito; Carulla; Jumbo; Olímpica; Vinos El Kiosco,tinto,Vino tinto ANGELICA ZAPATA malbec  (750  ml),ANGELICA ZAPATA,281200,387900,https://www.exito.com/vino-tinto-malbec-x-750ml-617663/p
5,Éxito; Carulla; Jumbo; Olímpica; Vinos El Kiosco,tinto,Vino tinto CASILLERO DEL DIABLO reserva  (750  ml),CASILLERO DEL DIABLO,44070,90490,https://www.exito.com/vino-red-blend-935793/p
5,Éxito; Carulla; Jumbo; Olímpica; Vinos El Kiosco,tinto,Vino tinto CERRO VERDE merlot  (750  ml),CERRO VERDE,51900,61300,https://www.exito.com/merlot-cerro-verde-750-ml-883151/p
5,Éxito; Carulla; Jumbo; Olímpica; Vinos El Kiosco,tinto,Vino tinto CODICE español  (750  ml),CODICE,75600,94600,https://www.exito.com/vino-tinto-862063/p
5,Éxito; Carulla; Jumbo; Olímpica; Vinos El Kiosco,tinto,Vino tinto FRONTERA malbec  (750  ml),FRONTERA,37800,99900,https://www.exito.com/vino-tinto-malbec-x-750-ml-856738/p
5,Éxito; Carulla; Jumbo; Olímpica; Dislicores,tinto,Vino tinto GATO NEGRO cabernet sauvignon  (375  ml),GATO NEGRO,31750,55100,https://www.exito.com/vino-tinto-gato-negro-x-375ml-869166/p
5,Éxito; Carulla; Jumbo; Olímpica; Dislicores,tinto,Vino tinto JP CHENET merlot Merlot (750  ml),JP CHENET,42400,77990,https://www.exito.com/vino-tinto-merlot-jp-chenet-x-750ml-304718/p
5,Éxito; Carulla; Jumbo; Olímpica; Dislicores,tinto,Vino tinto LA CELIA malbec  (750  ml),LA CELIA,74990,87990,https://www.exito.com/vino-tinto-malbec-910015/p
5,Éxito; Carulla; Jumbo; Olímpica; Dislicores,tinto,Vino tinto LA HUERTA merlot Merlot (750  ml),LA HUERTA,39990,47990,https://www.exito.com/vino-tinto-merlot-la-huerta-x-750ml-64262/p
5,Éxito; Carulla; Jumbo; Olímpica; Dislicores,tinto,Vino tinto LAS MORAS malbec Malbec (750  ml),LAS MORAS,61400,80990,https://www.exito.com/vino-tinto-argentino-malbec-x-750ml-212171/p
5,Éxito; Carulla; Jumbo; Olímpica; Dislicores,tinto,Vino tinto LAS MORAS orgánico Malbec (750  ml),LAS MORAS,71500,83990,https://www.exito.com/vinoorganicolasmorasmalbec-24140/p
5,Éxito; Carulla; Jumbo; Olímpica; Vinos El Kiosco,tinto,Vino tinto LAZO merlot Merlot (750  ml),LAZO,35600,50400,https://www.exito.com/vino-tinto-merlot-botella-x-750-ml-258099/p
5,Éxito; Carulla; Jumbo; Olímpica; Vinos El Kiosco,tinto,Vino tinto MARQUES DE RISCAL tempranillo Tempranillo (750  ml),MARQUES DE RISCAL,62465,346800,https://www.exito.com/vino-tinto-tempranillo-x-750ml-374597/p
5,Éxito; Carulla; Jumbo; Olímpica; Vinos El Kiosco,tinto,Vino tinto NORTON malbec Malbec (750  ml),NORTON,45467,86800,https://www.exito.com/vino-tinto-malbec-x-750ml-408750/p
5,Éxito; Carulla; Jumbo; Olímpica; Vinos El Kiosco,tinto,Vino tinto PORTILLO tinto merlot Merlot (750  ml),PORTILLO,54600,71200,https://www.exito.com/vino-tinto-merlot-684435/p
5,Éxito; Carulla; Jumbo; Olímpica; Vinos El Kiosco,tinto,Vino tinto PROTOS ribera duero  (750  ml),PROTOS,82900,253990,https://www.exito.com/vino-tinto-roble-ribera-del-duero-x-750ml-374598/p
5,Éxito; Carulla; Jumbo; Olímpica; Dislicores,tinto,Vino tinto SANTA CAROLINA carmenére Carmenere (750  ml),SANTA CAROLINA,50700,86990,https://www.exito.com/vino-tinto-carmenere-reservado-x-750ml-449324/p
5,Éxito; Carulla; Jumbo; Olímpica; Dislicores,tinto,Vino tinto SANTA HELENA merlot Merlot (750  ml),SANTA HELENA,48400,65500,https://www.exito.com/vino-tinto-merlot-x-750ml-236061/p
5,Éxito; Carulla; Jumbo; Olímpica; Vinos El Kiosco,tinto,Vino tinto SANTA RITA 120 cabernet reserva especial Carmenere (750  ml),SANTA RITA 120,47950,76990,https://www.exito.com/vino-tinto-santa-rita-120-carmenere-750-ml-385166/p
5,Éxito; Carulla; Jumbo; Olímpica; Vinos El Kiosco,tinto,Vino tinto SANTIAGO 1541 carmenere Carmenere (750  ml),SANTIAGO 1541,38080,83990,https://www.exito.com/vino-tinto-carmenere-santiago-1541-750-ml-3075460/p
5,Éxito; Carulla; Jumbo; Olímpica; Vinos El Kiosco,tinto,Vino tinto SEPTIMA malbec Malbec (750  ml),SEPTIMA,67800,98990,https://www.exito.com/vino-tinto-malbec-septima-x-750ml-746853/p
5,Éxito; Carulla; Jumbo; Olímpica; Vinos El Kiosco,tinto,Vino tinto SIBARIS gran reserva merlot Merlot (750  ml),SIBARIS,94080,123200,https://www.exito.com/vino-tinto-merlot-reserva-especial-x-750ml-86044/p
5,Éxito; Carulla; Jumbo; Olímpica; Dislicores,tinto,Vino tinto TARAPACA merlot  (750  ml),TARAPACA,65900,84000,https://www.exito.com/vino-varietal-merlot-935273/p
5,Éxito; Carulla; Jumbo; Olímpica; Dislicores,tinto,Vino tinto TRAPICHE malbec broquel Malbec (750  ml),TRAPICHE,102000,125200,https://www.exito.com/vino-tinto-malbec-broquel-x-750-ml-449314/p
5,Éxito; Carulla; Jumbo; Olímpica; Dislicores,tinto,Vino tinto TRAPICHE merlot Merlot (750  ml),TRAPICHE,58800,78500,https://www.exito.com/vino-tinto-merlot-varietal-x-750ml-301467/p
5,Éxito; Carulla; Jumbo; Olímpica; Dislicores,tinto,Vino tinto YELLOW TAIL merlot  (750  ml),YELLOW TAIL,59990,67700,https://www.exito.com/vino-tinto-merlot-casella-x-750-ml-589027/p
4,Éxito; Carulla; Olímpica; Vinos El Kiosco,blanco,Vino blanco ARGENTO pinot grigio  (750  ml),ARGENTO,48550,71500,https://www.exito.com/vino-bco-pinot-grigio-742594/p
4,Éxito; Carulla; Olímpica; Dislicores,blanco,Vino MUGA   (750  ml),MUGA,166800,208990,https://www.exito.com/vino-blanco-viura-malvasia-376747/p
4,Éxito; Carulla; Dislicores; Vinos El Kiosco,espumoso,Champagne VEUVE CLICQUOT rich  (750  ml),VEUVE CLICQUOT,482600,591500,https://www.exito.com/champagne-rich-617746/p
4,Éxito; Carulla; Jumbo; Olímpica,espumoso,Champaña MOET CHANDON brut imperial  (750  ml),MOET CHANDON,459900,531990,https://www.exito.com/champagne-brut-imperial-x-750ml-920400/p
4,Éxito; Carulla; Jumbo; Olímpica,espumoso,Vino ALTEZA Espumoso  (750  ml),ALTEZA,35450,48990,https://www.exito.com/vino-rosado-espumoso-rosado-alteza-x-750ml-236056/p
4,Éxito; Carulla; Olímpica; Dislicores,espumoso,Vino blanco PICCINI lambrusco  (750  ml),PICCINI,52500,62200,https://www.exito.com/vino-blanco-lambrusco-piccini-750-mililitro-3004896/p
4,Éxito; Carulla; Olímpica; Vinos El Kiosco,espumoso,Vino blanco UNDURRAGA brut espumoso deluxe  (750  ml),UNDURRAGA,76080,98500,https://www.exito.com/vino-espumoso-extra-brut-x-750ml-868610/p
4,Éxito; Carulla; Jumbo; Olímpica,espumoso,Vino espumoso BARON DE ROTHBERG brut  (750  ml),BARON DE ROTHBERG,45400,46990,https://www.exito.com/vino-rosado-baron-de-rothberg-botella-x-750ml-32541/p
4,Éxito; Carulla; Jumbo; Vinos El Kiosco,espumoso,Vino espumoso CHANDON rosé  (187  ml),CHANDON,102990,111700,https://www.exito.com/vino-espumoso-rose-chandon-baby-x-187ml-845050/p
4,Éxito; Carulla; Olímpica; Dislicores,espumoso,Vino espumoso FREIXENET cordon negro  (750  ml),FREIXENET,103990,147000,https://www.exito.com/cava-cordon-negro-70845/p
4,Éxito; Carulla; Jumbo; Olímpica,espumoso,Vino espumoso JP CHENET espumoso ice edition Chardonnay (750  ml),JP CHENET,46995,69400,https://www.exito.com/vino-espumoso-ice-edition-demi-sec-x-750ml-455425/p
4,Éxito; Carulla; Olímpica; Dislicores,espumoso,Vino espumoso RIVAROSE brut  (750  ml),RIVAROSE,114990,131100,https://www.exito.com/vino-espumoso-brut-x-750-ml-15157/p
4,Éxito; Carulla; Olímpica; Vinos El Kiosco,espumoso,Vino rosado CODORNIU brut espumoso  (750  ml),CODORNIU,102150,150500,https://www.exito.com/vino-espumoso-rosado-cava-brut-rose-x-750ml-536423/p
4,Éxito; Carulla; Olímpica; Vinos El Kiosco,tinto,Vino ARGENTO  Malbec (750  ml),ARGENTO,66600,122200,https://www.exito.com/vino-tinto-malbec-arge-518029/p
4,Éxito; Carulla; Olímpica; Vinos El Kiosco,tinto,Vino MONTERIO   (750  ml),MONTERIO,53000,64300,https://www.exito.com/vino-tinto-tempranillo-x-750-ml-426663/p
4,Éxito; Carulla; Olímpica; Vinos El Kiosco,tinto,Vino SANTA ANA  Malbec (750  ml),SANTA ANA,53000,108900,https://www.exito.com/vtinto-reserva-malbec-744882/p
4,Éxito; Carulla; Jumbo; Dislicores,tinto,Vino SANTA CAROLINA Tinto Assemblage  (750  ml),SANTA CAROLINA,74990,86990,https://www.exito.com/vino-tinto-assemblage-santa-carolina-750-mililitro-3007690/p
4,Éxito; Carulla; Olímpica; Vinos El Kiosco,tinto,Vino tinto ALTAS CUMBRES malbec Malbec (750  ml),ALTAS CUMBRES,80640,113800,https://www.exito.com/vino-tinto-malbec-459789/p
4,Éxito; Carulla; Jumbo; Vinos El Kiosco,tinto,Vino tinto ALTO LOS CARNEROS reserva merlot Merlot (750  ml),ALTO LOS CARNEROS,42480,75990,https://www.exito.com/vino-reserva-merlot-935293/p
4,Éxito; Carulla; Olímpica; Dislicores,tinto,Vino tinto CASTILLO DE MOLINA gran reserva merlot Merlot (750  ml),CASTILLO DE MOLINA,89500,99000,https://www.exito.com/vino-tinto-merlot-castillo-x-750ml-349818/p
4,Éxito; Carulla; Olímpica; Vinos El Kiosco,tinto,Vino tinto CONDESA DE LEGANZA tempranillo  (750  ml),CONDESA DE LEGANZA,73425,91000,https://www.exito.com/vino-tinto-tempranillo-condesa-de-leganza-750-mililitro-500852/p
4,Éxito; Carulla; Olímpica; Dislicores,tinto,Vino tinto DADA cabernet #3  (750  ml),DADA,67500,83500,https://www.exito.com/vino-tinto-cabernet-syrah-dada-x-750-ml-597563/p
4,Éxito; Carulla; Olímpica; Vinos El Kiosco,tinto,Vino tinto DON MELCHOR  Cabernet Sauvignon (750  ml),DON MELCHOR,752100,1016300,https://www.exito.com/vino-tinto-chileno-don-melchor-x-750ml-879724/p
4,Éxito; Carulla; Olímpica; Dislicores,tinto,Vino tinto DON SIMON tempranillo  (750  ml),DON SIMON,24990,30500,https://www.exito.com/vino-tinto-seleccion-don-simon-x-750ml-864864/p
4,Éxito; Carulla; Olímpica; Vinos El Kiosco,tinto,Vino tinto FAUSTINO crianza Tempranillo (750  ml),FAUSTINO,111540,167830,https://www.exito.com/vino-tinto-crianza-x-750-ml-426675/p
4,Éxito; Carulla; Jumbo; Vinos El Kiosco,tinto,Vino tinto GARZON reserva tannat  (750  ml),GARZON,137500,209990,https://www.exito.com/vino-tinto-reserva-tannat-garzon-750-ml-3025641/p
4,Éxito; Carulla; Olímpica; Vinos El Kiosco,tinto,Vino tinto HEREFORD malbec  (750  ml),HEREFORD,46410,61900,https://www.exito.com/vino-tinto-malbec-x-750-ml-521306/p
4,Éxito; Carulla; Olímpica; Vinos El Kiosco,tinto,Vino tinto KILLKA malbec Malbec (750  ml),KILLKA,75480,102400,https://www.exito.com/vino-tinto-malbec-x-750ml-264466/p
4,Éxito; Carulla; Olímpica; Dislicores,tinto,Vino tinto LA CELIA malbec cabernet franc  (750  ml),LA CELIA,74990,85100,https://www.exito.com/vino-tinto-malbec-cabernet-fra-910017/p
4,Éxito; Carulla; Olímpica; Vinos El Kiosco,tinto,Vino tinto LAGARDE merlot Merlot (750  ml),LAGARDE,120050,160800,https://www.exito.com/vino-tinto-merlot-104650/p
4,Éxito; Carulla; Jumbo; Olímpica,tinto,Vino tinto MARQUES DE CASA CONCHA merlot Merlot (750  ml),MARQUES DE CASA CONCHA,179990,201900,https://www.exito.com/vino-tinto-merlot-marques-x-750ml-579506/p
4,Éxito; Carulla; Jumbo; Vinos El Kiosco,tinto,Vino tinto MARQUES DE LA COLINA malbec Malbec (750  ml),MARQUES DE LA COLINA,27040,47800,https://www.exito.com/vino-argentino-malbec-marques-de-la-colina-750-ml-3072878/p
4,Éxito; Carulla; Olímpica; Dislicores,tinto,Vino tinto PICCINI chianti docg  (750  ml),PICCINI,47400,97000,https://www.exito.com/vino-tinto-tuscany-chianti-x-750ml-109948/p
4,Éxito; Carulla; Olímpica; Dislicores,tinto,Vino tinto RAMON BILBAO crianza Tempranillo (750  ml),RAMON BILBAO,83500,92000,https://www.exito.com/crianza-ramon-bilbao-750-mililitro-15151/p
4,Éxito; Carulla; Jumbo; Olímpica,tinto,Vino tinto SALENTEIN cabernet reserva Cabernet Sauvignon (750  ml),SALENTEIN,159150,208990,https://www.exito.com/vino-tinto-cabernet-reserva-x-750ml-403225/p
4,Éxito; Carulla; Jumbo; Olímpica,tinto,Vino tinto TERRA VEGA reserva Cabernet Sauvignon (750  ml),TERRA VEGA,54990,77900,https://www.exito.com/vino-tinto-reserva-terra-vega-750-ml-3044255/p
4,Éxito; Carulla; Jumbo; Olímpica,tinto,Vino tinto TRIVENTO malbec golden reserve Malbec (750  ml),TRIVENTO,183700,192990,https://www.exito.com/vino-tinto-golden-reserva-malbec-botella-x-750-ml-352407/p
4,Éxito; Carulla; Jumbo; Olímpica,tinto,Vino tinto UNDURRAGA cabernet sauvignon Cabernet Sauvignon (750  ml),UNDURRAGA,43850,79943,https://www.exito.com/vino-tinto-cabernet-sauvignon-x-750ml-70804/p
4,Éxito; Carulla; Jumbo; Olímpica,tinto,Vino VALDIVIESO   (750  ml),VALDIVIESO,77000,378800,https://www.exito.com/tto-grand-cru-limari-cabloco-749994/p
3,Éxito; Carulla; Olímpica,blanco,VINO BLANC.COLECCION TORRONTES MICHEL TORINO 375 ml,MICHEL TORINO,65300,65300,https://www.exito.com/vino-blanccoleccion-torrontes-120949/p
3,Éxito; Carulla; Vinos El Kiosco,blanco,Vino Blanco Brisa Sauvigñon VISTAMAR 750 ml,VISTAMAR,54300,54300,https://www.exito.com/vino-blanco-brisa-sauvigon-vistamar-750-ml-583692/p
3,Éxito; Carulla; Vinos El Kiosco,blanco,Vino blanco CASTILLO DE LIRIA sauvignon blanc Sauvignon (750  ml),CASTILLO DE LIRIA,32410,72500,https://www.exito.com/vino-blanco-castillo-de-liria-botella-x-750-ml-688080/p
3,Jumbo; Olímpica; Vinos El Kiosco,blanco,Vino Blanco El Enemigo Chardonnay 750 ml,EL ENEMIGO,231100,266990,https://www.jumbocolombia.com/vino-blanco-el-enemigo-chardonnay-750-ml-260516/p
3,Éxito; Carulla; Olímpica,blanco,Vino blanco FINCA LA ESCONDIDA torrontés  (750  ml),FINCA LA ESCONDIDA,43120,44100,https://www.exito.com/vino-blanco-torrontes-varietal-x-750ml-261979/p
3,Éxito; Carulla; Vinos El Kiosco,blanco,Vino blanco GEORGES DUBOEUF macon villages Chardonnay (750  ml),GEORGES DUBOEUF,155700,204750,https://www.exito.com/vino-macon-villages-georges-duboeuf-750-mililitro-944512/p
3,Éxito; Carulla; Jumbo,blanco,Vino blanco MARQUES DE RISCAL rueda Verdejo (750  ml),MARQUES DE RISCAL,71437,92120,https://www.exito.com/vino-blanco-rueda-x-750ml-916853/p
3,Éxito; Carulla; Olímpica,blanco,Vino blanco MOUTON CADET sauvignon bordeaux Sauvignon Blanc (750  ml),MOUTON CADET,151125,183800,https://www.exito.com/vino-blanco-sauvignon-bordeaux-x-750-ml-567181/p
3,Éxito; Carulla; Jumbo,blanco,Vino blanco RAMON BILBAO rueda Verdejo (750  ml),RAMON BILBAO,89200,93900,https://www.exito.com/verdejo-ramon-bilbao-750-mililitro-15152/p
3,Éxito; Carulla; Vinos El Kiosco,blanco,Vino blanco TORRES viña esmeralda  (375  ml),TORRES,84500,84500,https://www.exito.com/vbco-vina-esmeralda-torres-375-ml-250976/p
3,Éxito; Carulla; Jumbo,blanco,Vino blanco UGALDE rioja Tempranillo (750  ml),UGALDE,91900,108990,https://www.exito.com/vino-blanco-ugalde-750-ml-3137858/p
3,Éxito; Carulla; Vinos El Kiosco,blanco,Vino MARTIN CODAX  (750  ml),MARTIN CODAX,114100,114100,https://www.exito.com/vino-espanol-albarino-martin-codax-750-ml-3099044/p
3,Éxito; Carulla; Dislicores,blanco,Vino MICHEL TORINO  Torrontes (750  ml),MICHEL TORINO,58990,58990,https://www.exito.com/vino-blanco-torrontes-reserva-x-750ml-746652/p
3,Éxito; Carulla; Vinos El Kiosco,espumoso,Champaña DOM PERIGNON rosé  (750  ml),DOM PERIGNON,2453300,2453300,https://www.exito.com/champagne-rose-dom-perignon-750-ml-536706/p
3,Éxito; Carulla; Olímpica,espumoso,Champaña MOET CHANDON ice imperial  (750  ml),MOET CHANDON,554900,559800,https://www.exito.com/champagne-ice-imperial-617745/p
3,Éxito; Carulla; Olímpica,espumoso,Vino blanco ANDRE brut espumoso  (750  ml),ANDRE,49150,56800,https://www.exito.com/vino-espumoso-brut-x-750-ml-755901/p
3,Éxito; Carulla; Olímpica,espumoso,Vino blanco FRIZZANTINO brut espumoso  (750  ml),FRIZZANTINO,31200,32500,https://www.exito.com/espumante-brut-blanco-frizzantino-750-ml-95120/p
3,Éxito; Carulla; Olímpica,espumoso,Vino blanco SANTIAGO 1541 espumoso demi sec Chardonnay (750  ml),SANTIAGO 1541,49140,75000,https://www.exito.com/vino-espumoso-demi-sec-santiago-1541-750-ml-3033504/p
3,Éxito; Carulla; Olímpica,espumoso,Vino espumoso BARON DE ROTHBERG demi sec  (750  ml),BARON DE ROTHBERG,43600,45800,https://www.exito.com/vino-espumante-demisec-x-750ml-32542/p
3,Éxito; Carulla; Jumbo,espumoso,Vino espumoso BARON DE VALLS blanc ice Chardonnay (750  ml),BARON DE VALLS,37310,57990,https://www.exito.com/espumoso-ice-blanco-baron-de-valls-750-ml-3126144/p
3,Olímpica; Dislicores; Vinos El Kiosco,espumoso,Vino Espumoso Blanco Chandon Délice 750 Ml,Chandon,89500,114600,https://www.olimpica.com/vino-espumoso-chandon-demsec-blanco-del-750ml-7790975003139-1067377/p
3,Éxito; Carulla; Olímpica,espumoso,Vino espumoso CASA DEL RHIN rosado katich  (750  ml),CASA DEL RHIN,19600,19600,https://www.exito.com/vino-espumoso-rosado-katich-x-750ml-461722/p
3,Éxito; Carulla; Olímpica,espumoso,Vino espumoso CHANDON espumoso  (750  ml),CHANDON,92400,98000,https://www.exito.com/vino-espumoso-rose-chandonnay-x-750ml-845048/p
3,Éxito; Carulla; Olímpica,espumoso,Vino espumoso JP CHENET demi sec  (750  ml),JP CHENET,43745,71100,https://www.exito.com/vino-espumoso-sparkling-demisec-x-750ml-448608/p
3,Éxito; Carulla; Olímpica,espumoso,Vino espumoso ORO VENETO prosecco  (750  ml),ORO VENETO,91000,96800,https://www.exito.com/prosecco-oro-veneto-oro-veneto-750-ml-924192/p
3,Éxito; Carulla; Jumbo,espumoso,Vino espumoso PARIS NUIT brut Chardonnay (750  ml),PARIS NUIT,63900,66990,https://www.exito.com/vino-paris-de-niut-brut-concha-y-toro-750-ml-3131122/p
3,Éxito; Carulla; Jumbo,espumoso,Vino espumoso PARIS NUIT rosé Pinot Noir (750  ml),PARIS NUIT,66500,66990,https://www.exito.com/vino-paris-de-niut-rose-concha-y-toro-750-ml-3131124/p
3,Éxito; Carulla; Jumbo,espumoso,Vino espumoso SAINT LOUIS rosé  (750  ml),SAINT LOUIS,38150,59990,https://www.exito.com/vino-espumoso-brut-rose-saint-louis-750-ml-3099049/p
3,Éxito; Carulla; Olímpica,espumoso,Vino espumoso SANTA MARGHERITA rosé Chardonnay (750  ml),SANTA MARGHERITA,165800,201600,https://www.exito.com/vino-rose-espumante-santa-marg-1002866/p
3,Éxito; Carulla; Vinos El Kiosco,espumoso,Vino espumoso TAITTINGER prestige rose  (750  ml),TAITTINGER,528800,637575,https://www.exito.com/vino-prestige-rose-taittinger-750-mililitro-219401/p
3,Éxito; Carulla; Dislicores,espumoso,Vino Rosado JAUME SERRA Tempranillo (750  ml),JAUME SERRA,55990,83400,https://www.exito.com/vino-rose-brut-ice-jaume-serra-750-mililitro-3004611/p
3,Éxito; Carulla; Olímpica,espumoso,Vino rosado MEDICI ERMETE lambrusco  (750  ml),MEDICI ERMETE,34790,46500,https://www.exito.com/vino-tinto-rosado-lambrusco-botella-x-750ml-322266/p
3,Éxito; Jumbo; Olímpica,rosado,Vino CASTILLO DE LIRIA Rosado Bobal (750  ml),CASTILLO DE LIRIA,50550,50990,https://www.exito.com/vino-espanol-rosado-x-750-ml-745324/p
3,Éxito; Carulla; Vinos El Kiosco,rosado,Vino espumoso FRONTERA rosé Syrah (750  ml),FRONTERA,35925,47600,https://www.exito.com/vino-spritzer-rose-frontera-750-ml-3144768/p
3,Éxito; Carulla; Jumbo,rosado,Vino MIONETTO   (750  ml),MIONETTO,95800,95800,https://www.exito.com/vino-rosa-extdry-prestige-739908/p
3,Éxito; Carulla; Vinos El Kiosco,rosado,Vino rosado ALAMOS malbec rose  (750  ml),ALAMOS,85100,104100,https://www.exito.com/vrose-774065/p
3,Éxito; Carulla; Jumbo,rosado,Vino rosado LAS MORAS syrah Syrah Rosé (750  ml),LAS MORAS,62400,67990,https://www.exito.com/vino-syrah-rose-las-moras-x-750ml-836735/p
3,Éxito; Carulla; Vinos El Kiosco,rosado,Vino rosado MARQUES DE CACERES cosecha  (750  ml),MARQUES DE CACERES,94600,115900,https://www.exito.com/vrosado-cosecha-403333/p
3,Éxito; Carulla; Vinos El Kiosco,rosado,Vino rosado NORTON mil rosas Malbec (750  ml),NORTON,42675,56900,https://www.exito.com/vino-rosado-de-merlot-x-750-ml-376621/p
3,Éxito; Carulla; Jumbo,rosado,Vino rosado SEGU OLLE tetrapack  (1000  ml),SEGU OLLE,32450,33990,https://www.exito.com/vino-rosado-tetra-x-1000ml-97916/p
3,Éxito; Carulla; Dislicores,tinto,Vino 1865  Malbec (750  ml),1865,151500,151500,https://www.exito.com/vino-tinto-1865-reserva-malbec-x-750ml-448605/p
3,Éxito; Carulla; Olímpica,tinto,Vino CONQUESTA  Cabernet Sauvignon (750  ml),CONQUESTA,25900,25900,https://www.exito.com/vino-tinto-cabernet-savignon-conquesta-750-ml-3044256/p
3,Éxito; Carulla; Jumbo,tinto,Vino DE MARTINO Cabernet Sauvignon (750  ml),DE MARTINO,101990,101990,https://www.exito.com/vino-de-martino-cabernet-sauvignon-750-ml-3179340/p
3,Éxito; Carulla; Vinos El Kiosco,tinto,Vino DECOY Cabernet Sauvignon (750  ml),DECOY,149400,149400,https://www.exito.com/vino-decoy-cabernet-sauvignon-750-ml-3180989/p
3,Éxito; Carulla; Vinos El Kiosco,tinto,Vino DIEGO MURILLO   (750  ml),DIEGO MURILLO,67300,67300,https://www.exito.com/vtto-merlot-2010-872317/p
3,Éxito; Carulla; Vinos El Kiosco,tinto,Vino DONA DOMINGA tinto Carmenere (750  ml),DONA DOMINGA,53000,53000,https://www.exito.com/vino-tinto-carmenere-x-750-ml-739450/p
3,Éxito; Carulla; Olímpica,tinto,Vino DORY Tinto Syrah Merlot (750  ml),DORY,109800,125700,https://www.exito.com/vino-tinto-syrah-750-ml-1002867/p
3,Jumbo; Olímpica; Vinos El Kiosco,tinto,Vino Garzon Tinto Cabernet de Corte 750 ml,GARZON,111300,150990,https://www.jumbocolombia.com/vino-garzon-tinto-cabernet-de-corte-750-ml-210370/p
3,Éxito; Carulla; Vinos El Kiosco,tinto,Vino HUMBERTO CANALE ESTATE   (750  ml),HUMBERTO CANALE ESTATE,82700,99800,https://www.exito.com/vino-black-river-merlot-humberto-canale-estate-750-ml-3124876/p
3,Éxito; Carulla; Vinos El Kiosco,tinto,Vino JOFFRE E HIJAS  Malbec (750  ml),JOFFRE E HIJAS,123200,123200,https://www.exito.com/vtinto-malbec-pasion-4-joffre-e-hijas-750-ml-688845/p
3,Éxito; Carulla; Vinos El Kiosco,tinto,Vino LA MONTESA Tinto Tempranillo (750  ml),LA MONTESA,152500,152500,https://www.exito.com/vino-la-montesa-tempranillo-750-ml-3179341/p
3,Éxito; Carulla; Olímpica,tinto,Vino LOS VASCOS   (750  ml),LOS VASCOS,85800,101400,https://www.exito.com/vino-tinto-grande-reserva-x-750ml-405395/p
3,Éxito; Carulla; Dislicores,tinto,Vino LUIGI BOSCA  (750  ml),LUIGI BOSCA,105500,105500,https://www.exito.com/vtinto-fl-smart-blend-luigi-bosca-750-ml-748838/p
3,Éxito; Carulla; Dislicores,tinto,Vino MAYOR DE CASTILLA   (750  ml),MAYOR DE CASTILLA,115990,115990,https://www.exito.com/vino-tinto-crianza-mayor-de-castillo-x-750ml-744604/p
3,Éxito; Carulla; Dislicores,tinto,Vino MICHEL TORINO   (750  ml),MICHEL TORINO,58990,58990,https://www.exito.com/vtto-mt-tradicional-malbec-848571/p
3,Éxito; Carulla; Olímpica,tinto,Vino MISTERIO  Malbec (750  ml),MISTERIO,74350,74350,https://www.exito.com/vino-tinto-malbec-x-750ml-92605/p
3,Éxito; Carulla; Vinos El Kiosco,tinto,Vino MONTGRAS  Merlot (750  ml),MONTGRAS,90700,90700,https://www.exito.com/vino-tinto-merlot-montgras-750-mililitro-363570/p
3,Éxito; Carulla; Vinos El Kiosco,tinto,Vino PESQUERA   (750  ml),PESQUERA,247600,359800,https://www.exito.com/vino-tinto-crianza-pesquera-750-mililitro-315895/p
3,Éxito; Carulla; Vinos El Kiosco,tinto,Vino SAN FELIPE  Malbec (750  ml),SAN FELIPE,49300,49300,https://www.exito.com/vino-tinto-malbec-trumpeter-x-750ml-518023/p
3,Jumbo; Olímpica; Vinos El Kiosco,tinto,Vino Sangre de Toro Tinto Torres 750ml,SANGRE DE TORO,46100,94990,https://www.jumbocolombia.com/vino-sangre-de-toro-tinto-torres-750ml-8242/p
