presence,retailers,type,name,brand,min_price,max_price,sample_url
1,Jumbo,tinto,Vino De Mesa Cavic Tinto Sabor Dulce Sin Atributo Sin Atributo,CAVIC,,,https://www.jumbo.com.ar/vino-de-mesa-cavic-tinto-176900/p
1,Jumbo,tinto,Vino De Mesa Jockey Club  Tinto  X 1.5 Lt.,JOCKEY CLUB,3,3,https://www.jumbo.com.ar/vino-de-mesa-jockey-club-tinto-192779/p
1,Jumbo,tinto,Vino De Mesa Talacasto Tinto Dulce1 Lt.,TALACASTO,1,1,https://www.jumbo.com.ar/vino-de-mesa-talacasto-tinto-2/p
1,Jumbo,tinto,Vino De Mesa Termidor Tinto,TERMIDOR,10,10,https://www.jumbo.com.ar/vino-de-mesa-termidor-tinto/p
1,Jumbo,tinto,Vino De Mesa Termidor Tinto Brick 1 Lt,TERMIDOR,11,11,https://www.jumbo.com.ar/vino-de-mesa-termidor-tinto-brick-1-lt/p
1,Jumbo,tinto,Vino De Mesa Termidor Tinto Malbec 1 Lt,TERMIDOR,10,10,https://www.jumbo.com.ar/vino-de-mesa-termidor-tinto-malbec-1-lt/p
1,Jumbo,tinto,Vino De Mesa Termidor Tinto-syrah-brk-cc.-100,TERMIDOR,17,17,https://www.jumbo.com.ar/vino-de-mesa-termidor-tinto-syrah-brk-cc-100/p
1,Jumbo,tinto,Vino De Mesa Uvita Tinto  X 1 Lt Fiesta  Brk 1 Lt.,UVITA,3,3,https://www.jumbo.com.ar/vino-de-mesa-uvita-tinto-x-1-lt/p
1,Jumbo,tinto,Vino De Mesa Uvita Tinto X 1 Lt Clerico  Brk 1 Lt.,UVITA,3,3,https://www.jumbo.com.ar/vino-de-mesa-uvita-tinto-x-1-lt-2/p
1,Jumbo,tinto,Vino De Mesa Uvita Tinto X 1lt Sangria  Brk 1 Lt.,UVITA,3,3,https://www.jumbo.com.ar/vino-de-mesa-uvita-tinto-x-1lt/p
1,Jumbo,tinto,Vino De Mesa Zumuva Tinto Prisma   Brk 100 Cc.,ZUMUVA,,,https://www.jumbo.com.ar/vino-de-mesa-zumuva-tinto-prisma-brk-100-cc/p
1,Jumbo,tinto,Vino De Mesaviñas Riojanas Tinto X 1 Lt.,VIÑAS RIOJANAS,22,22,https://www.jumbo.com.ar/vino-de-mesavinas-riojanas-tinto-x-1-lt/p
